lng,lat
-7.881307,42.3201085
-7.881307,42.3201085
-7.865836,42.3361134
-7.881307,42.3201085
-7.865836,42.3361134
-7.881307,42.3201085
-7.865836,42.3361134
-7.881307,42.3201085
-7.865836,42.3361134
-7.865836,42.3361134
-7.881307,42.3201085
-7.881307,42.3201085
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.868938,42.3295599
-7.868938,42.3295599
-7.868938,42.3295599
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.864299,42.3417115
-7.8822573,42.3176465
-7.864299,42.3417115
-7.864299,42.3417115
-7.8822573,42.3176465
-7.864299,42.3417115
-7.8822573,42.3176465
-7.864299,42.3417115
-7.8822573,42.3176465
-7.864299,42.3417115
-7.864299,42.3417115
-7.8822573,42.3176465
-7.881307,42.3201085
-7.88053,42.3229584
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.864299,42.3417115
-7.868938,42.3295599
-7.878519,42.3218713
-7.878519,42.3218713
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.88053,42.3229584
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.8841105,42.3135398
-7.865836,42.3361134
-7.865836,42.3361134
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.88053,42.3229584
-7.88053,42.3229584
-7.88053,42.3229584
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.878519,42.3218713
-7.864299,42.3417115
-7.878519,42.3218713
-7.878519,42.3218713
-7.864299,42.3417115
-7.878519,42.3218713
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.868938,42.3295599
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.88053,42.3229584
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8568456,42.3456161
-7.883386,42.3154805
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.883386,42.3154805
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.88053,42.3229584
-7.864299,42.3417115
-7.88053,42.3229584
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.878519,42.3218713
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.868938,42.3295599
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.88053,42.3229584
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.868938,42.3295599
-7.868938,42.3295599
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8841105,42.3135398
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.88053,42.3229584
-7.864299,42.3417115
-7.88053,42.3229584
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.8568456,42.3456161
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8822573,42.3176465
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.864299,42.3417115
-7.864299,42.3417115
-7.8841105,42.3135398
-7.864299,42.3417115
-7.883386,42.3154805
-7.8822573,42.3176465
-7.865836,42.3361134
-7.865506,42.3322156
-7.878519,42.3218713
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.864299,42.3417115
-7.864299,42.3417115
-7.878519,42.3218713
-7.878519,42.3218713
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.8568456,42.3456161
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.868938,42.3295599
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.865836,42.3361134
-7.865836,42.3361134
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.88053,42.3229584
-7.878519,42.3218713
-7.878519,42.3218713
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.865836,42.3361134
-7.865506,42.3322156
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.8568456,42.3456161
-7.88053,42.3229584
-7.8568456,42.3456161
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.865836,42.3361134
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.868938,42.3295599
-7.878519,42.3218713
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.878519,42.3218713
-7.878519,42.3218713
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.865836,42.3361134
-7.865836,42.3361134
-7.883386,42.3154805
-7.8822573,42.3176465
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.864299,42.3417115
-7.864299,42.3417115
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.865836,42.3361134
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.88053,42.3229584
-7.88053,42.3229584
-7.88053,42.3229584
-7.88053,42.3229584
-7.865506,42.3322156
-7.88053,42.3229584
-7.878519,42.3218713
-7.878519,42.3218713
-7.868938,42.3295599
-7.864299,42.3417115
-7.864299,42.3417115
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.865836,42.3361134
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.865506,42.3322156
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.868938,42.3295599
-7.868938,42.3295599
-7.88053,42.3229584
-7.88053,42.3229584
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.88053,42.3229584
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.864299,42.3417115
-7.864299,42.3417115
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.88053,42.3229584
-7.88053,42.3229584
-7.88053,42.3229584
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.878519,42.3218713
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.868938,42.3295599
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.878519,42.3218713
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.88053,42.3229584
-7.88053,42.3229584
-7.864299,42.3417115
-7.88053,42.3229584
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.878519,42.3218713
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.868938,42.3295599
-7.868938,42.3295599
-7.878519,42.3218713
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.88053,42.3229584
-7.878519,42.3218713
-7.878519,42.3218713
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.868938,42.3295599
-7.868938,42.3295599
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.883386,42.3154805
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.868938,42.3295599
-7.868938,42.3295599
-7.868938,42.3295599
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.878519,42.3218713
-7.878519,42.3218713
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.865836,42.3361134
-7.865836,42.3361134
-7.878519,42.3218713
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.8568456,42.3456161
-7.865506,42.3322156
-7.8568456,42.3456161
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.883386,42.3154805
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.878519,42.3218713
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.864299,42.3417115
-7.864299,42.3417115
-7.8841105,42.3135398
-7.864299,42.3417115
-7.8841105,42.3135398
-7.864299,42.3417115
-7.8841105,42.3135398
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.881307,42.3201085
-7.881307,42.3201085
-7.881307,42.3201085
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.88053,42.3229584
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.868938,42.3295599
-7.868938,42.3295599
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.8568456,42.3456161
-7.8568456,42.3456161
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.8841105,42.3135398
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.864299,42.3417115
-7.881307,42.3201085
-7.864299,42.3417115
-7.881307,42.3201085
-7.864299,42.3417115
-7.881307,42.3201085
-7.864299,42.3417115
-7.881307,42.3201085
-7.864299,42.3417115
-7.864299,42.3417115
-7.881307,42.3201085
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.864299,42.3417115
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.878519,42.3218713
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865836,42.3361134
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.865506,42.3322156
-7.868938,42.3295599
-7.8841105,42.3135398
-7.883386,42.3154805
-7.8822573,42.3176465
-7.8822573,42.3176465
-7.8822573,42.3176465
